"Data Source","World Development Indicators",

"Last Updated Date","2025-03-24",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"Cyprus","CYP","GNI per capita, PPP (current international $)","NY.GNP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13260","13460","14650","14750","15610","16220","16480","16800","19320","18530","19460","21240","22340","23290","24490","26320","28350","30780","34260","33790","33030","34280","31700","30050","29350","31720","34460","37250","39450","42700","40440","44420","51540","51610",
"Czechia","CZE","GNI per capita, PPP (current international $)","NY.GNP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12640","11570","11770","12130","12740","13740","14470","14600","14760","15110","15920","17130","17600","18880","19940","21070","22430","24600","26270","25840","25790","26660","27370","28860","30270","31580","33660","36630","38890","42150","41730","44360","47480","49160",
"Germany","DEU","GNI per capita, PPP (current international $)","NY.GNP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19660","21060","21770","21900","22780","23520","24070","24520","25200","26110","27050","28180","28870","29610","31520","32060","34740","36820","38160","37640","39730","43630","44400","46040","47950","48710","51830","54340","57060","60430","59560","63840","68790","70710",
"Djibouti","DJI","GNI per capita, PPP (current international $)","NY.GNP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3780","4050","4400","4490","4660","5050","5230","5430","5840","6640","6940",
"Dominica","DMA","GNI per capita, PPP (current international $)","NY.GNP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4240","4410","4620","4850","4870","5080","5250","5520","5860","5790","5840","6280","6130","6670","6950","7290","8210","8890","9770","9840","10120","10250","10000","9910","10650","10750","11740","11830","13340","14970","13810","15610","17800","19390",
"Denmark","DNK","GNI per capita, PPP (current international $)","NY.GNP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17590","18370","19180","19700","21180","22250","23250","24430","25430","26360","27990","29030","30290","30590","33060","34510","37850","39300","41930","40910","43750","45380","45770","48350","49620","50420","53120","56490","58840","62360","64710","72400","79790","75640",
"Dominican Republic","DOM","GNI per capita, PPP (current international $)","NY.GNP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3530","3600","4010","4260","4410","4670","4980","5420","5740","6050","6380","6590","6890","6670","6810","7810","8720","9490","10000","10040","10860","11260","11330","11850","12850","14230","15610","16240","17330","18820","18150","20820","23450","24480",
"Algeria","DZA","GNI per capita, PPP (current international $)","NY.GNP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7350","7190","7390","7290","7180","7370","7650","7780","8180","8400","8770","9290","9720","10440","10990","11720","12330","13160","13570","13550","14190","14520","14300","14140","14420","13520","13350","13340","13430","13610","12470","14210","15470","16580",
"East Asia & Pacific (excluding high income)","EAP","GNI per capita, PPP (current international $)","NY.GNP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1433.70312180483","1572.82239637167","1748.66138389465","1954.1286328662","2177.81438820349","2385.98407353537","2611.84911293605","2802.76554625578","2812.90137412736","2980.62383244089","3242.13686412107","3508.78987422267","3814.88407191974","4190.33387384376","4644.979956015","5185.15763390888","5884.77515104056","6724.42689034266","7383.19913079371","7881.85861338309","8661.69654782785","9469.21699894988","10329.1253654741","10905.7371632588","11540.0716892428","11863.2816103289","12446.2870278054","13221.5798347147","14272.9714375793","15351.0591577163","15605.08089393","17477.6830184361","19346.143936864","21051.7323029029",
"Early-demographic dividend","EAR","GNI per capita, PPP (current international $)","NY.GNP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2899.565892126","3061.40405160837","3191.7036341317","3279.20505260068","3375.7252838509","3498.41570553874","3691.37939779174","3849.14061486519","3814.18535398976","3886.46936013441","4074.78972070711","4191.5247530911","4282.68143837938","4511.9446909717","4844.47897388741","5213.04741779065","5674.73771315396","6110.44639082775","6395.52738947023","6480.70495852788","6880.58793176983","7281.05664738609","7641.74675557619","7860.75252829261","8089.10900256525","8199.39325883075","8505.256559637","8954.53698606837","9437.87800658378","9751.12625300476","9501.27933359629","10556.1716465798","11949.4648973109","12836.8749170062",
